# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
210: (174*, 2.2653372), (202*, 2.227237), (168*, 2.1048284), (194, 2.0804648), (393*, 2.0728512), (82, 2.0385664), (216*, 1.8840945), (191, 1.8440338), (153*, 1.8382168), (588, 1.7846558)
224: (739, 2.284569), (781, 1.7808068), (289, 1.7546703), (339, 1.7273128), (371, 1.710237), (255, 1.6746843), (216, 1.6593809), (321*, 1.6548669), (427, 1.6494029), (692, 1.6462998)
303: (7*, 1.9948307), (50*, 1.6906248), (79*, 1.6081926), (237*, 1.6071545), (546*, 1.5895401), (181*, 1.5367224), (111*, 1.5328611), (173*, 1.4823996), (168*, 1.4129645), (568*, 1.3676549)
122: (660*, 2.9305356), (64, 2.6732676), (531, 2.6609151), (196, 2.5525403), (318, 2.401725), (530, 2.3425412), (863, 2.3339102), (52, 2.315352), (170, 2.3064818), (45, 2.2800143)
194: (204*, 1.992056), (96, 1.9884315), (88*, 1.9718757), (79*, 1.8866214), (216*, 1.7177153), (176, 1.7054987), (143*, 1.6676439), (402*, 1.5970999), (238*, 1.586951), (483*, 1.5476172)
291: (405*, 1.8224223), (559, 1.7478834), (98*, 1.7218121), (233, 1.5867714), (217, 1.5816203), (597*, 1.5811354), (406, 1.5669806), (546*, 1.5578997), (17*, 1.5415759), (763*, 1.5163839)
234: (435*, 1.8938633), (523*, 1.8705772), (514, 1.8602135), (204*, 1.7426082), (603*, 1.7047462), (648*, 1.6436794), (79*, 1.5128752), (168*, 1.4748539), (484*, 1.3841078), (132*, 1.3713125)
119: (1, 2.17595), (127, 2.083513), (117*, 1.9938128), (151, 1.5906544), (748, 1.5810536), (24*, 1.5734398), (252*, 1.5247632), (15, 1.5195012), (118, 1.4806477), (597*, 1.4791986)
167: (642, 1.7185656), (430, 1.6490877), (218, 1.6138132), (697, 1.610622), (657, 1.5712438), (654, 1.5595776), (492, 1.5293256), (177, 1.4959327), (98, 1.4748821), (194, 1.4632161)
299: (475*, 1.9389284), (111*, 1.8000616), (216*, 1.7452652), (428, 1.6810901), (69, 1.6451011), (269, 1.6412147), (175*, 1.5954278), (663, 1.5499955), (4*, 1.5010886), (50*, 1.498428)
308: (174*, 1.9740456), (79*, 1.7737708), (100*, 1.6505533), (143*, 1.5525757), (204*, 1.5391022), (96*, 1.5272727), (173, 1.5159371), (197*, 1.3703012), (514*, 1.3372172), (1*, 1.3158367)
95: (423*, 2.0719838), (168*, 1.9823843), (230, 1.877323), (402*, 1.6869307), (176*, 1.6564088), (222, 1.5870425), (393*, 1.5649558), (265*, 1.5331823), (56, 1.5296738), (732, 1.5021138)
38: (71*, 2.0621846), (219, 2.038739), (588*, 2.0135443), (625, 1.985332), (143, 1.9421605), (172, 1.879917), (418*, 1.8490745), (443, 1.7731805), (217, 1.7576277), (559, 1.7090664)
102: (22, 2.073559), (89*, 1.820885), (98*, 1.819645), (183*, 1.7904122), (568*, 1.7602013), (231*, 1.6633366), (265*, 1.6528192), (69, 1.5990773), (550*, 1.551185), (117*, 1.5361328)
63: (1*, 2.6885955), (275, 2.554217), (7, 2.4781322), (9, 2.417227), (137*, 2.2500885), (294*, 2.2419686), (274, 2.1324048), (151, 2.1264029), (93, 2.0420005), (127, 2.014229)
160: (7*, 3.0440092), (98, 2.0864544), (222, 2.0398352), (181, 1.9739845), (56*, 1.94694), (121, 1.9325877), (12, 1.8052151), (147, 1.7597605), (410*, 1.6732365), (284, 1.620523)
50: (237, 3.412941), (872, 3.226618), (294, 3.1619925), (7, 3.1154833), (116, 3.1118717), (129, 3.0525224), (324*, 3.0127084), (19, 2.989946), (591, 2.9622555), (285, 2.9418464)
301: (56*, 2.515641), (69*, 2.3565552), (172*, 2.335919), (405*, 2.2878292), (144*, 2.1682703), (100*, 1.8115845), (176*, 1.786764), (238, 1.6968849), (257, 1.6928766), (127*, 1.6749951)
225: (427*, 3.5088992), (322, 3.4324627), (661, 3.4058511), (499, 3.3473337), (133, 3.3432229), (127, 3.324687), (496, 3.3171284), (50, 3.262875), (177, 3.2609746), (132, 3.2576208)
290: (174*, 2.796938), (1*, 2.4898427), (82*, 2.2550805), (431, 2.112838), (96, 2.0469577), (679, 2.0466568), (597, 2.015512), (596*, 1.9748082), (195, 1.9674009), (636, 1.949651)
97: (56, 3.0861454), (210, 2.9988956), (195*, 2.9914362), (474, 2.9528453), (238, 2.8006642), (172*, 2.7711418), (209, 2.7081575), (91, 2.5865824), (523, 2.5418015), (200, 2.5404801)
157: (121, 2.9025204), (257, 2.8848898), (237, 2.8791873), (7, 2.726167), (13, 2.4888268), (15, 2.488265), (9, 2.469274), (151, 2.4611907), (546, 2.430903), (285, 2.4258797)
181: (742*, 2.0345), (823*, 1.8029686), (975*, 1.7582244), (124*, 1.7309437), (1012, 1.717903), (813*, 1.672586), (744*, 1.6596856), (13*, 1.6566286), (1357*, 1.6549659), (118*, 1.6184158)
278: (272, 3.3819032), (690, 3.3246093), (322, 3.113008), (197, 3.0902257), (300, 3.019417), (328, 2.919132), (270, 2.9136548), (268, 2.8517745), (316, 2.8437996), (310, 2.840449)
276: (11*, 1.8345987), (53*, 1.8296491), (17*, 1.7133195), (117*, 1.6526357), (79*, 1.5736878), (156*, 1.5015434), (172*, 1.4346017), (82*, 1.4289762), (578*, 1.3186306), (217*, 1.3020277)
7: (174*, 2.2667272), (79*, 1.8038682), (195*, 1.7807345), (496*, 1.7800915), (56*, 1.7586429), (443*, 1.7062396), (679*, 1.606808), (229*, 1.5519131), (474*, 1.4612362), (222, 1.4588282)
10: (514, 2.2444842), (98*, 2.1532965), (23*, 1.9628559), (474*, 1.8714931), (173, 1.7606015), (523, 1.7543584), (427, 1.7311944), (124*, 1.6976626), (69*, 1.6551276), (318, 1.6451005)
284: (288, 3.6698132), (307*, 3.6114404), (347*, 3.510336), (313*, 3.4007747), (310*, 3.3738837), (286*, 3.3485458), (301*, 3.3357048), (270*, 3.3029926), (258*, 3.2192843), (269*, 3.2049198)
201: (98*, 2.1356416), (12*, 1.9971042), (55*, 1.6488444), (64*, 1.6401585), (200*, 1.634145), (318*, 1.5836631), (127*, 1.4185913), (168, 1.3816969), (77*, 1.3687776), (1073*, 1.3540419)
287: (7, 2.529986), (405, 2.3745763), (257*, 2.3180087), (288, 2.1921406), (475, 2.1541584), (258, 2.1514032), (122, 2.0728164), (763, 2.069178), (25, 1.9825118), (273, 1.9484749)
246: (405, 2.1117828), (7, 1.9814602), (222, 1.8124433), (50*, 1.8019696), (229, 1.7376922), (168, 1.7193372), (184*, 1.7113392), (62, 1.7094922), (144, 1.6993756), (79, 1.6635818)
242: (286, 2.9856222), (990, 2.8673291), (288, 2.774153), (25, 2.71096), (9, 2.686692), (287, 2.6726072), (274, 2.6467211), (268*, 2.6121275), (116, 2.5898643), (14, 2.5878074)
249: (7*, 2.6882474), (127, 2.342062), (273*, 2.103672), (151, 1.9487433), (475, 1.9228582), (172*, 1.8361353), (22*, 1.7870977), (265, 1.7706437), (286, 1.7700627), (204, 1.7135162)
99: (7*, 2.6243994), (294*, 2.3607237), (405*, 2.3392344), (273*, 2.2552578), (117*, 2.2329776), (25*, 2.0085342), (151, 1.813306), (333, 1.7777016), (300*, 1.7640078), (286, 1.7262819)
178: (294*, 2.1753886), (237*, 2.148951), (174*, 2.109698), (151, 1.6453502), (9*, 1.4886503), (118*, 1.4852302), (64*, 1.4814503), (318*, 1.4630343), (216*, 1.4567016), (191, 1.4421715)
251: (127, 2.884582), (222*, 2.784197), (118*, 2.5273883), (546, 2.4357193), (174, 2.3539827), (15*, 2.3406608), (284, 2.1210887), (144*, 2.066345), (298*, 1.9841878), (98, 1.9723908)
81: (237*, 2.880784), (151*, 2.8478038), (15, 2.7262034), (181, 2.4105322), (117, 2.2705302), (50, 2.2291825), (240, 2.2062764), (125, 2.1555822), (109, 2.1507077), (763, 2.1293423)
260: (332, 4.633939), (333*, 4.550307), (288*, 4.5004992), (315, 4.470833), (328, 4.420933), (690, 4.4050784), (302, 4.3949246), (310, 4.3611054), (347, 4.265746), (323, 4.1984997)
25: (50*, 2.509637), (168, 2.453951), (172, 2.2628863), (100, 2.2157342), (191, 2.162726), (496, 2.049409), (210, 2.040232), (96, 1.968831), (95, 1.9645694), (28, 1.953668)
59: (88, 1.7894937), (238*, 1.7447459), (172*, 1.6991683), (143*, 1.6088674), (144, 1.5468652), (427*, 1.5116613), (153, 1.48645), (483*, 1.4596028), (133*, 1.4221234), (8, 1.4195853)
72: (56*, 2.2143314), (79*, 2.129413), (196*, 2.1282303), (144, 2.1095126), (182*, 1.995607), (210*, 1.8437462), (157, 1.8122703), (511, 1.7938004), (238, 1.7872701), (50*, 1.7583177)
87: (96*, 2.0311193), (69, 1.9782257), (399, 1.8398638), (403*, 1.7683849), (412, 1.6707445), (204*, 1.6439286), (56*, 1.5623857), (73*, 1.5522724), (265, 1.5283551), (402, 1.519561)
42: (79*, 2.4159703), (50*, 2.2677038), (186, 2.2651918), (144, 2.1994755), (172*, 2.18683), (228*, 2.1240656), (56, 2.0863912), (77*, 2.0801024), (183*, 2.0234668), (739, 1.9875851)
292: (100*, 2.0266116), (515*, 2.0221212), (172, 1.9279721), (474, 1.9174658), (483*, 1.8955548), (496, 1.8872753), (89, 1.8701372), (134, 1.7708758), (187, 1.7317458), (1*, 1.6816334)
20: (50*, 3.2074757), (181*, 2.9282727), (1*, 2.7847176), (172*, 2.6161618), (210*, 2.5965464), (79, 2.555635), (546, 2.553532), (98*, 2.4782286), (117, 2.4549143), (472, 2.4234998)
13: (210*, 1.6302131), (300*, 1.4173726), (322*, 1.3791301), (183*, 1.3651127), (202*, 1.3105522), (678*, 1.2906446), (302*, 1.1719174), (164*, 1.1705441), (259, 1.1347271), (217*, 1.1332761)
138: (127, 3.2358634), (237, 3.177689), (124, 3.0715134), (7, 3.0301864), (276, 2.8898618), (48, 2.793921), (514*, 2.780791), (181, 2.7654853), (275, 2.6921854), (9, 2.684189)
60: (168*, 1.980096), (191, 1.9665964), (427*, 1.851648), (127, 1.8168435), (195*, 1.795098), (133*, 1.7813677), (79*, 1.7611957), (134*, 1.7606893), (100, 1.6557922), (176*, 1.6411295)
57: (117*, 2.2555356), (109*, 2.185286), (742, 2.091509), (25, 2.0809002), (237*, 2.0284111), (118, 2.0203614), (235, 1.9222449), (24*, 1.8953792), (926*, 1.8472584), (125*, 1.7864797)
223: (237*, 2.620095), (471, 2.2689185), (748, 2.2199965), (50, 2.1693985), (15, 2.1464584), (282*, 2.1266775), (815, 2.0838661), (1028, 2.0215015), (181, 1.9925265), (678, 1.9170132)
189: (427, 2.0375123), (98, 2.036905), (515, 2.0341039), (64, 1.9754579), (222, 1.830785), (507, 1.8079708), (357, 1.7439415), (523*, 1.7436129), (480*, 1.7421099), (514, 1.7263706)
243: (70, 2.405496), (382, 2.3099585), (100, 2.2766566), (381, 2.166042), (15*, 2.0887876), (475, 2.0274136), (462, 2.0272439), (124, 1.9867682), (238, 1.9425534), (64, 1.8910342)
92: (181*, 2.0137691), (56*, 1.8666542), (98*, 1.8124194), (151, 1.7070637), (79*, 1.6600465), (173*, 1.6562053), (546*, 1.556467), (423*, 1.4960105), (11*, 1.4259384), (202*, 1.4231641)
241: (288*, 4.5839615), (343*, 4.158317), (908, 4.1487217), (340, 4.144319), (324, 4.1131597), (258, 4.1026316), (259, 4.045117), (903, 4.000677), (331, 3.9320257), (269, 3.931812)
254: (419*, 2.400403), (95, 2.3333905), (418*, 2.302975), (625*, 2.2559938), (402, 2.1630511), (94*, 2.042199), (465*, 2.0060492), (195, 2.0053303), (404, 1.9853989), (229*, 1.9523902)
293: (82*, 1.9519722), (64*, 1.9241939), (196*, 1.9128717), (318, 1.8764316), (195*, 1.8033617), (385, 1.7079147), (144*, 1.6970859), (182*, 1.6612115), (12*, 1.6425954), (231, 1.5217801)
127: (259, 4.0361357), (294*, 3.9260995), (380*, 3.5406294), (227*, 3.526074), (323, 3.500564), (258*, 3.4981644), (181, 3.411467), (890, 3.3124323), (894, 3.2984412), (895, 3.27834)
222: (121*, 2.345808), (79*, 1.848334), (568*, 1.8415865), (161*, 1.8238897), (98*, 1.8162789), (228*, 1.7889389), (1*, 1.7145115), (68*, 1.6433734), (234*, 1.5942591), (144*, 1.5861343)
267: (144*, 2.60417), (210*, 2.5047715), (96, 2.4111063), (184, 2.2996223), (55*, 2.1100304), (173, 2.079634), (128*, 2.060854), (50*, 2.06011), (98*, 1.9581732), (232, 1.9489611)
11: (202, 2.1003485), (210, 2.024979), (186, 1.7857662), (238*, 1.7826873), (739*, 1.7543604), (229*, 1.6603205), (153, 1.6428348), (655, 1.6205783), (66, 1.538252), (227*, 1.523192)
8: (96*, 2.4913085), (258*, 2.3077083), (288, 2.3066661), (195*, 2.2501154), (333, 2.2380526), (89*, 2.1329057), (172*, 2.08467), (678, 2.0784273), (265, 2.0749772), (62, 1.9832952)
162: (405, 3.156234), (121*, 3.0823915), (7*, 2.9564493), (273, 2.7309067), (222*, 2.5403636), (56, 2.49278), (100, 2.3949003), (288, 2.3554888), (1*, 2.325926), (546, 2.297496)
279: (161, 1.4885117), (72, 1.2846131), (926*, 1.2795857), (96*, 1.2640865), (82, 1.2424374), (67*, 1.2379633), (169*, 1.2317917), (91, 1.1838219), (743, 1.1777685), (410*, 1.1624315)
145: (288, 2.2486188), (294*, 1.9375894), (742*, 1.7124774), (117*, 1.6642104), (125, 1.5134162), (546*, 1.4727242), (748, 1.4419354), (323, 1.4396092), (98*, 1.4291967), (300*, 1.3026568)
28: (234*, 2.8668618), (183, 2.6532454), (210, 2.6124196), (181, 2.553439), (222*, 2.5210316), (172, 2.5063741), (168, 2.3690798), (679, 2.358252), (452, 2.3270493), (559, 2.2835567)
135: (210, 3.337609), (22, 3.1246948), (187, 3.1115723), (322, 2.955414), (307, 2.9117076), (427, 2.905572), (672, 2.839977), (182, 2.8186212), (201, 2.7893786), (356, 2.77215)
32: (7*, 3.3738506), (258, 3.2016933), (1, 3.102304), (117*, 2.9925826), (286, 2.9307592), (121, 2.8346455), (109, 2.6621182), (24, 2.6067114), (300, 2.558505), (748, 2.5367749)
90: (514*, 1.7710263), (482*, 1.7066294), (134*, 1.6454363), (194*, 1.6316339), (641, 1.5799011), (513, 1.5633738), (213*, 1.542824), (357*, 1.5409758), (318*, 1.5015979), (474*, 1.4991949)
216: (121, 2.510487), (475*, 2.3860056), (173, 2.3040404), (405*, 2.2265277), (111, 2.2125738), (273, 2.1006432), (137, 2.087876), (204*, 2.0818415), (4*, 2.000477), (208, 1.9060842)
250: (100*, 2.4445763), (172, 1.9663436), (258*, 1.9475671), (173, 1.89092), (79, 1.8603662), (168, 1.8284953), (89*, 1.7485479), (121, 1.6975244), (210, 1.6813618), (286, 1.6799048)
271: (69*, 1.8778732), (216*, 1.8244445), (318*, 1.7914469), (527*, 1.6825099), (237*, 1.6823556), (357*, 1.6823008), (423*, 1.6769433), (196*, 1.6630361), (86, 1.6300914), (79*, 1.6109923)
265: (237*, 3.0736349), (405, 2.9916265), (121, 2.688161), (9, 2.6019008), (678, 2.5570378), (286, 2.5193813), (50*, 2.5083084), (118*, 2.4224632), (508, 2.40321), (148, 2.3989165)
198: (50*, 2.3960114), (210*, 2.2047956), (176*, 2.0170844), (144, 1.9553553), (28, 1.888762), (11*, 1.791077), (96*, 1.7705116), (22, 1.7479154), (12, 1.725193), (202, 1.6894993)
168: (471, 3.0601912), (597*, 2.9478035), (237, 2.8820972), (9*, 2.7979467), (50, 2.7797506), (717, 2.6897748), (148, 2.623561), (257*, 2.4683325), (370, 2.4446616), (7*, 2.4327962)
110: (210, 2.454663), (790*, 2.4490402), (82*, 2.368785), (554, 2.362766), (232*, 2.3161714), (403*, 2.2658308), (5, 2.1645224), (22*, 2.1614406), (399, 2.113736), (780*, 2.070104)
58: (7*, 2.2030277), (285, 1.9184986), (286, 1.8869722), (181*, 1.7381029), (14, 1.6733426), (238*, 1.6707006), (173*, 1.6598846), (276, 1.6479806), (129, 1.6295795), (508, 1.5380822)
237: (427, 3.6840186), (483*, 3.4737718), (496, 3.2418914), (134*, 3.1551034), (181, 3.0865242), (515, 3.061698), (523, 2.9736927), (48, 2.8624587), (480, 2.8349113), (507, 2.810947)
94: (210*, 2.1545591), (89*, 1.8512964), (4*, 1.765894), (196*, 1.6630758), (77*, 1.5532873), (154*, 1.5172204), (1*, 1.5093404), (217*, 1.5047698), (117, 1.4918259), (231, 1.4869272)
128: (50*, 1.9583768), (97*, 1.9212104), (216*, 1.8813877), (237*, 1.8376827), (196*, 1.6948152), (191*, 1.6825475), (79*, 1.655804), (699, 1.6033951), (162, 1.5769879), (172*, 1.5725538)
44: (210, 2.2039886), (168*, 2.160641), (100*, 2.0325155), (79, 2.0100965), (228*, 1.8885975), (127, 1.8747071), (28, 1.8192571), (143*, 1.8092651), (69*, 1.8032154), (234, 1.7120702)
264: (234*, 2.6320727), (514*, 2.5198648), (218, 2.3255072), (642, 2.2780597), (173*, 2.2159529), (32, 2.1226492), (433*, 2.108038), (100*, 2.0685763), (425, 2.04968), (671*, 1.9581228)
41: (204, 3.1298542), (523, 3.1008692), (210, 3.0343897), (258, 2.748663), (186, 2.7257361), (127, 2.5720472), (4, 2.563126), (89, 2.4901018), (69*, 2.483546), (7, 2.4668214)
82: (7*, 2.1531618), (127*, 2.1437645), (222*, 2.0066662), (98, 1.8060937), (405*, 1.7324158), (172, 1.6239766), (117, 1.610974), (742, 1.6063352), (183*, 1.5600085), (257, 1.5567726)
262: (173, 1.9679353), (168, 1.8962388), (98*, 1.8480074), (79, 1.7242597), (95*, 1.7003573), (763, 1.665793), (174*, 1.6607839), (257, 1.6416004), (202, 1.6322502), (88, 1.6285771)
174: (25, 2.10871), (70*, 2.07922), (756, 1.9311898), (476*, 1.9151912), (274, 1.9057839), (121, 1.8899832), (732, 1.8190801), (535, 1.8190409), (15*, 1.7792963), (367, 1.7628205)
43: (69*, 2.2283177), (191*, 2.004754), (202*, 1.9913847), (173*, 1.9448936), (476, 1.8057381), (98*, 1.6296697), (255, 1.6235632), (13, 1.5330087), (222*, 1.5234727), (367*, 1.5219402)
84: (181, 2.579061), (50, 2.5248268), (127, 2.4208665), (288, 2.3877494), (294*, 2.3283346), (471, 2.3281), (118, 2.2791579), (151*, 2.1687152), (9, 2.1644328), (125, 2.0819273)
269: (69*, 2.0091493), (204*, 1.7572786), (173*, 1.7399002), (514*, 1.7228874), (318*, 1.6965917), (79, 1.6907567), (12, 1.654593), (196*, 1.6209205), (28, 1.5953176), (4, 1.5691408)
259: (50, 3.029577), (56, 2.5074134), (258, 2.4950294), (98*, 2.3868668), (100, 2.3585), (7, 2.2648544), (257, 2.1906226), (300, 2.1365688), (79, 2.1339204), (11, 2.1136384)
85: (50*, 2.0727994), (64*, 1.9319681), (357*, 1.7438538), (483*, 1.6866498), (204*, 1.669539), (137, 1.5753683), (527*, 1.5689058), (1, 1.5614053), (269*, 1.440241), (216*, 1.422178)
213: (181*, 2.549751), (210, 2.1544714), (237, 2.0560966), (96, 1.9660583), (183, 1.9543104), (423, 1.9452672), (176*, 1.9288676), (28, 1.8931022), (22, 1.8863788), (196, 1.8266302)
121: (286, 2.3679082), (50*, 2.2555394), (121*, 2.0080366), (15, 1.9816264), (276*, 1.9769368), (258, 1.8902792), (285, 1.840952), (269, 1.795572), (64, 1.7919168), (222, 1.7715639)
49: (7*, 2.1906466), (56*, 1.9863575), (168*, 1.8482549), (173*, 1.8330281), (100*, 1.6825773), (109, 1.6577529), (169, 1.5520173), (91*, 1.5412208), (150, 1.4935173), (408, 1.4732984)
155: (873, 4.092464), (289, 3.8755455), (301, 3.7103658), (264, 3.672601), (304, 3.6437757), (299, 3.6228747), (268, 3.5755484), (881, 3.5019255), (880, 3.4585938), (879, 3.4460819)
68: (294, 2.9241967), (15, 2.786253), (471*, 2.7713764), (100, 2.7665007), (151, 2.7110233), (1, 2.6817467), (282*, 2.6799593), (748, 2.6744373), (222, 2.6476767), (815, 2.6186264)
172: (98, 3.577588), (137, 3.510952), (496, 3.2841723), (133, 3.2046163), (143, 3.1851852), (493, 3.0340812), (64, 3.0129108), (30, 2.927756), (194, 2.8766365), (654, 2.8741086)
19: (272, 3.137447), (286, 3.1103039), (216, 3.0041227), (347, 2.694096), (302, 2.6725395), (307, 2.6657162), (682, 2.6400828), (173, 2.5927799), (56, 2.5866642), (315, 2.57499)
268: (431, 1.923201), (168*, 1.7561171), (217*, 1.749354), (577, 1.5659044), (90, 1.524238), (109, 1.5096196), (940*, 1.4689478), (367, 1.4683822), (89*, 1.4592738), (4*, 1.4129307)
5: (222*, 2.2178292), (91, 2.048386), (588, 2.032891), (432*, 1.9157683), (71, 1.7900479), (82, 1.7080095), (144*, 1.6647862), (151*, 1.638907), (625, 1.6172462), (174*, 1.6046635)
80: (197, 2.8916924), (286, 2.8006566), (318, 2.7324564), (127, 2.678671), (12, 2.589915), (427, 2.5555298), (191, 2.5435457), (381, 2.5316975), (357, 2.4998872), (482, 2.4952543)
66: (257*, 3.6099393), (273, 3.1035545), (293, 2.9757135), (255, 2.911484), (1014, 2.859086), (546, 2.8379447), (742*, 2.8285923), (475*, 2.8117523), (111, 2.779391), (300*, 2.750466)
18: (238*, 2.006989), (69*, 1.9894215), (213*, 1.9625114), (168*, 1.9390568), (186*, 1.9265848), (153*, 1.8799462), (173, 1.8563473), (70*, 1.7988783), (428*, 1.7797897), (275*, 1.7773978)
26: (100*, 3.020354), (405*, 2.8089294), (222*, 2.6186616), (748*, 2.3494618), (471*, 2.3065026), (125*, 2.2352567), (298*, 2.1604095), (546*, 2.147901), (275, 2.1362162), (24*, 2.105067)
130: (294*, 2.2429435), (678*, 1.8012651), (210*, 1.7620347), (323, 1.7597431), (597*, 1.668899), (313*, 1.6524724), (217*, 1.612054), (895*, 1.5687739), (82*, 1.5124147), (173*, 1.4742484)
256: (121*, 3.1585045), (15*, 2.302044), (98*, 2.1982164), (69, 1.9023445), (151*, 1.8926116), (25*, 1.8441551), (56*, 1.8094935), (148, 1.762023), (77*, 1.7558497), (222*, 1.705132)
1: (174*, 1.8727101), (405, 1.748563), (172*, 1.5416992), (475, 1.4410942), (423, 1.4320544), (403, 1.4009196), (109*, 1.354371), (195*, 1.3384506), (431, 1.296553), (318, 1.2281116)
56: (172*, 2.4964647), (405*, 2.3145614), (94*, 2.2286625), (71*, 2.2021499), (56*, 2.18829), (228*, 2.1010368), (99, 2.0439818), (98*, 1.9804913), (195*, 1.9559191), (367, 1.9438115)
15: (255*, 2.582021), (100, 2.5333679), (294, 2.4031572), (25*, 2.2959137), (304, 2.2446406), (275*, 2.2424011), (245, 2.2352693), (126, 2.2154386), (298, 2.1918705), (476*, 2.1399686)
207: (237*, 2.1692128), (50, 1.9034398), (405, 1.7998645), (64*, 1.7363105), (1, 1.6938713), (181*, 1.6436478), (257, 1.6408223), (7, 1.5768445), (196*, 1.559071), (403, 1.5253662)
232: (258, 2.4052417), (86, 2.3395135), (197*, 2.272217), (50*, 2.208891), (285, 2.2031744), (153, 2.1750727), (238, 2.1586215), (216, 2.1480613), (168, 2.0584474), (527, 2.058062)
52: (1, 3.1091926), (25*, 2.6143672), (50, 2.5592232), (286, 2.4518182), (181, 2.3350298), (137, 2.2988846), (127, 2.296593), (124, 2.2478874), (111*, 2.1410878), (276, 2.1304479)
161: (1, 2.3858829), (64, 2.0496624), (172, 2.0431082), (258, 2.02023), (204*, 2.0182822), (28, 2.0029933), (357, 1.993414), (237, 1.9502228), (435*, 1.9236232), (257*, 1.9010944)
148: (100, 2.8276973), (109, 2.4565444), (95, 2.408109), (179, 2.330763), (483, 2.2619545), (423, 2.2597387), (208, 2.2376907), (419, 2.215398), (143, 2.202462), (200, 2.1958065)
125: (238*, 1.9253881), (66*, 1.9025545), (88*, 1.8130423), (210*, 1.8114305), (168*, 1.6963409), (47, 1.6285411), (4, 1.6150088), (100, 1.5992528), (428, 1.5862967), (151, 1.565644)
83: (405*, 2.056184), (237, 2.008034), (25*, 1.9388146), (471*, 1.9257978), (866*, 1.8922088), (402, 1.8329744), (403, 1.8017955), (815, 1.7834679), (257, 1.7400934), (255*, 1.7334194)
272: (234*, 2.8354745), (496, 2.786088), (100, 2.7648056), (603, 2.7557323), (182, 2.7549653), (657, 2.7291374), (523, 2.637773), (64, 2.568295), (318, 2.5372508), (195, 2.5021596)
151: (191*, 2.1537552), (427*, 1.9401377), (69*, 1.8290616), (194*, 1.8242344), (153*, 1.7621809), (707*, 1.696382), (479, 1.6592687), (8, 1.6590184), (202*, 1.6491908), (435*, 1.6104257)
54: (273*, 3.4410863), (100*, 2.7707863), (258*, 2.7461421), (294, 2.7243428), (472, 2.5961094), (678, 2.5525475), (257*, 2.5061586), (235, 2.4971144), (508, 2.4864733), (471*, 2.4728162)
