# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
63: (127, 10.488984), (275, 10.314967), (294*, 9.687812), (121*, 9.501671), (7, 9.418077), (9, 9.234621), (285*, 9.207795), (288*, 9.077606), (50*, 8.997147), (124, 8.982927)
160: (137*, 6.840839), (121, 6.6287904), (124*, 6.565494), (25, 6.257406), (257, 6.128351), (275, 5.987542), (151*, 5.9774613), (181, 5.9547167), (222, 5.7864366), (475*, 5.7403717)
50: (129, 8.935664), (7, 8.916906), (285, 8.500869), (1007, 8.30626), (245, 8.053674), (302, 7.8229923), (268*, 7.7990317), (100*, 7.7528343), (294, 7.6543317), (150, 7.6149583)
301: (423*, 6.648905), (257, 6.596408), (210*, 6.5059443), (294*, 6.1654663), (95*, 6.060428), (69*, 5.938376), (234, 5.925621), (227*, 5.811387), (568*, 5.7859826), (471, 5.7384844)
225: (205, 9.512476), (483, 8.222512), (183, 8.075099), (23, 7.7867417), (185, 7.534371), (322, 7.4758706), (182, 7.421233), (127, 7.419378), (174, 7.331985), (134, 7.3260117)
290: (133*, 6.724907), (172*, 6.673185), (181*, 6.557403), (121*, 6.312691), (405*, 6.110817), (8, 6.094), (186, 6.0821514), (94, 6.069597), (403*, 5.983559), (88*, 5.8633637)
97: (127, 8.804602), (483, 8.769181), (194*, 8.241904), (427, 8.175825), (23*, 7.9446864), (480, 7.7712274), (523, 7.7511387), (514, 7.635056), (318, 7.6153584), (203, 7.605432)
157: (121, 10.983438), (118*, 10.89794), (257, 10.659992), (237, 10.651169), (294, 10.592127), (15, 10.533787), (7, 10.232638), (275, 10.202961), (471, 10.119853), (845, 9.733878)
181: (297, 4.6757426), (471*, 4.455661), (476*, 4.28001), (276*, 4.1629553), (1007, 4.1500535), (1048*, 4.14336), (628*, 4.1210556), (126*, 4.1007414), (845*, 4.051893), (259*, 4.018768)
278: (300, 10.869345), (288*, 9.475413), (345, 9.36418), (271, 8.934971), (328, 8.915949), (346, 8.870343), (310, 8.863173), (311*, 8.782634), (268, 8.761843), (751, 8.635104)
276: (121*, 6.042445), (56*, 5.80443), (17*, 5.542183), (195*, 5.3250227), (219*, 5.310072), (96*, 5.2181067), (29*, 5.1629367), (273*, 4.959442), (4*, 4.921448), (182*, 4.916592)
7: (648*, 3.1327658), (133*, 2.99501), (229*, 2.8927634), (82*, 2.84023), (205*, 2.7422407), (526*, 2.6374624), (197*, 2.6041849), (56*, 2.5633285), (659*, 2.5309603), (431*, 2.475629)
10: (514, 6.2969975), (174*, 5.6043315), (318, 5.466539), (8, 5.176079), (427, 5.117848), (178*, 5.031481), (127*, 5.0268445), (507, 4.961678), (209, 4.843719), (511*, 4.796656)
284: (294, 11.544069), (326, 11.477209), (292, 10.794446), (327, 10.772523), (307*, 10.644195), (272*, 10.3057785), (305*, 10.291648), (321, 10.229145), (346*, 10.105759), (331, 9.893275)
201: (234*, 6.5818405), (179*, 6.171662), (11*, 5.9830403), (294, 5.6440673), (50*, 5.5035205), (194, 5.413957), (168, 5.3758545), (117*, 5.2570114), (177, 5.1107306), (64*, 5.0836763)
287: (288, 10.650532), (7, 10.427976), (127, 10.124215), (117*, 9.760765), (118, 9.57684), (258, 9.414), (286, 9.207293), (25, 9.072979), (273, 8.944404), (151, 8.771768)
246: (174*, 6.2850537), (121*, 6.135957), (403*, 5.7789245), (144, 5.723583), (7, 5.5822697), (405, 5.581516), (120, 5.322049), (546, 5.3103075), (122, 5.2466984), (105, 5.1401515)
242: (126, 7.3528767), (287, 6.6778846), (845, 6.386092), (676, 6.272976), (544, 5.9453554), (222, 5.8679824), (116, 5.8560076), (1007, 5.779061), (411, 5.7302923), (472, 5.666962)
249: (127, 7.730662), (1*, 7.1267033), (288, 6.9428005), (151, 6.895357), (294*, 6.885198), (98*, 6.8414683), (15, 6.432568), (276, 6.4096584), (96*, 6.3917603), (8, 6.1752944)
99: (288*, 11.219161), (257, 9.251629), (222, 9.1160555), (127, 8.942096), (1*, 8.870905), (250, 8.850711), (111*, 8.728233), (405*, 8.561437), (151, 8.455202), (286, 8.455016)
178: (151, 7.765767), (15*, 7.7515707), (183*, 7.6793647), (245*, 7.5599036), (56*, 7.529144), (252, 7.407933), (273*, 7.4070435), (678*, 7.0648885), (289, 7.0366697), (281*, 6.9918437)
251: (118*, 8.835193), (405*, 8.581522), (181*, 8.438188), (15*, 8.116656), (127, 7.9708614), (7*, 7.6003046), (294*, 7.563086), (235, 7.437366), (174, 7.3051724), (274, 7.0630894)
81: (50, 8.025662), (257, 7.633435), (1*, 7.5813427), (15, 7.434516), (25*, 7.346374), (235, 7.205738), (127, 6.986303), (294, 6.961284), (117, 6.9102798), (181, 6.8934956)
260: (302, 10.886764), (304, 10.224752), (294, 9.898465), (303, 9.785748), (269, 9.777251), (327, 9.746922), (301, 9.630039), (286, 9.628444), (328, 9.619186), (245, 9.307832)
25: (15, 8.21903), (238*, 7.9278264), (199, 7.7808075), (483, 7.7216396), (237, 7.679322), (203, 7.6331043), (405, 7.5841208), (603, 7.246733), (235, 7.2359023), (588, 7.156074)
59: (423*, 4.1325336), (275, 4.0255833), (69*, 4.0172443), (238*, 3.8455677), (237*, 3.7400064), (8, 3.7195795), (132*, 3.6086268), (153, 3.5609508), (88, 3.5179496), (483*, 3.5052257)
72: (174*, 7.3017325), (186, 6.8278165), (179, 6.6614804), (173, 6.3463106), (216, 6.2108374), (182*, 6.188213), (238, 6.145139), (11, 6.0946293), (64*, 6.0557055), (176*, 6.0403614)
87: (168, 4.8509474), (216*, 4.795414), (173, 4.760031), (403*, 4.628768), (202*, 4.5236373), (710, 4.3402534), (70*, 4.1875687), (69, 4.1531415), (231*, 4.123685), (176, 4.0645843)
42: (257, 7.2824626), (181*, 7.115098), (173*, 6.751787), (186, 6.7402215), (8, 6.6337695), (423*, 6.618875), (596, 6.5697484), (235, 6.4427104), (117, 6.4188066), (274*, 6.3649116)
292: (275, 7.3858056), (222*, 7.3296623), (15, 7.137949), (121, 6.9921436), (7*, 6.970624), (257, 6.7327504), (137, 6.519366), (174*, 6.517953), (237, 6.5161614), (98*, 6.5127096)
20: (257, 11.216727), (294, 10.713855), (222, 10.680817), (118*, 10.036463), (258, 9.949442), (127, 9.574594), (250, 9.557471), (8, 9.55032), (117, 9.426257), (596, 9.407836)
13: (294*, 3.6657228), (300*, 3.1117668), (682*, 3.0442028), (185*, 2.9923866), (302*, 2.8915315), (271*, 2.8812149), (423*, 2.721446), (250, 2.5284424), (229*, 2.524344), (346*, 2.5236146)
138: (480, 8.76251), (127, 8.664609), (23, 7.8818684), (654, 7.355725), (199, 7.350989), (134, 7.333449), (479, 7.285971), (275, 7.2076325), (657, 7.206844), (174, 7.1083784)
60: (483*, 5.902763), (423*, 5.3088884), (134*, 5.189137), (427*, 5.0374475), (648, 5.000763), (520, 4.779869), (191, 4.728406), (185*, 4.690368), (484*, 4.640143), (497, 4.6092334)
57: (121*, 9.071319), (118, 9.065123), (25, 7.5993924), (127, 7.5958214), (476*, 7.5935655), (235, 7.48868), (471*, 7.3556275), (148, 7.2463098), (288*, 7.239458), (111*, 7.1547318)
223: (257*, 8.465134), (748, 8.304123), (15, 7.9145684), (50, 7.59455), (255*, 7.5200377), (815, 7.210256), (250, 7.1701097), (222, 7.082881), (181, 7.0378604), (871, 6.996343)
189: (237, 5.564656), (25, 5.505014), (514, 5.474151), (285, 5.4502416), (357, 5.4076266), (197*, 5.2187967), (64, 5.1768217), (116, 5.1442833), (222, 5.064943), (475, 5.0236974)
243: (23, 6.7705803), (124, 6.5927753), (475, 6.1108794), (179, 5.974326), (58, 5.9472976), (517, 5.8242745), (529, 5.770405), (56, 5.762272), (100, 5.750146), (47, 5.7455893)
92: (50*, 4.972155), (176*, 4.782388), (179*, 4.718579), (98*, 4.693497), (216*, 4.655344), (121*, 4.591899), (12*, 4.567232), (97, 4.5544567), (186*, 4.5016594), (294*, 4.4215555)
241: (258, 11.789722), (326, 10.594776), (333, 10.579126), (313*, 10.291603), (310*, 10.146471), (328, 10.144545), (269, 10.135153), (327, 9.987853), (331, 9.871937), (292*, 9.807534)
254: (227*, 6.770807), (97*, 6.6927176), (95, 5.7639112), (144, 5.7553267), (402, 5.7342076), (161, 5.6836867), (385, 5.636836), (755*, 5.62516), (202, 5.490142), (88, 5.3286347)
293: (174*, 8.054997), (127*, 6.7483954), (423*, 6.7041607), (97*, 6.436653), (12*, 6.407257), (100*, 6.3874025), (22*, 6.3727765), (168*, 6.2453265), (191, 6.114704), (153*, 6.0186205)
127: (288*, 11.840964), (271*, 10.63589), (682, 10.070143), (328, 9.961073), (678, 9.842236), (313, 9.821189), (331, 9.687202), (250, 9.643627), (751, 9.494701), (260, 9.432462)
222: (117*, 6.0806828), (183*, 5.8746877), (172*, 5.7765503), (118*, 5.767029), (250*, 5.663676), (173*, 5.6466064), (1*, 5.5756693), (69*, 5.5259137), (95*, 5.506021), (443, 5.378659)
267: (176*, 7.029062), (118, 6.9840837), (288, 6.7475505), (79, 6.492384), (151, 6.4712644), (117, 6.295369), (56*, 6.176724), (229*, 6.164765), (173, 6.145622), (234, 6.1363025)
11: (174, 4.670184), (172, 4.516362), (210, 4.4947433), (202, 4.3914165), (173*, 4.385706), (186, 4.310851), (168*, 4.156466), (82, 4.1249185), (153, 4.0729094), (204*, 4.052475)
8: (288, 9.432865), (268, 8.837054), (748, 8.575871), (751, 8.429043), (879, 8.389522), (260*, 8.306353), (271, 8.297911), (300, 8.272601), (245, 8.255197), (333, 8.200945)
162: (50*, 10.025956), (125, 7.957817), (471, 7.8021417), (127, 7.8004565), (151*, 7.7774053), (118, 7.7087593), (405, 7.5927362), (195, 7.4771533), (276, 7.4522605), (124, 7.3939366)
279: (82, 2.0248792), (73*, 1.9043025), (42*, 1.8100194), (80*, 1.76093), (48, 1.7214051), (68*, 1.7184218), (209*, 1.679363), (161, 1.6751359), (790, 1.6633329), (780*, 1.6380372)
145: (288, 6.975833), (117*, 5.9449058), (121*, 5.72598), (313*, 5.336197), (289, 5.1963506), (259*, 5.1547403), (815, 5.076084), (245, 5.055909), (975, 4.8919463), (326, 4.882682)
28: (98*, 8.426507), (183, 7.672298), (22, 7.590351), (333, 7.4584885), (144, 7.3807297), (56*, 7.228866), (300, 7.2264185), (682, 7.1969395), (82, 7.1881065), (172, 7.181254)
135: (234*, 7.30665), (182, 7.129896), (4, 6.6926684), (22, 6.582937), (194, 6.4696803), (186, 6.412167), (233*, 6.409136), (79*, 6.270397), (219, 6.244027), (68, 6.2379274)
32: (121, 13.616185), (50*, 12.734114), (127, 12.057834), (273, 11.853493), (250*, 11.501322), (546, 11.265433), (405*, 11.133335), (1, 11.054064), (237, 10.92833), (15, 10.654009)
90: (23*, 4.3564253), (137*, 4.14244), (531*, 3.9724762), (321, 3.961711), (692*, 3.953246), (513, 3.9021022), (170*, 3.8059843), (165, 3.7653918), (582, 3.7260442), (70*, 3.7167299)
216: (7*, 9.181817), (121, 9.094816), (173, 8.63482), (288, 8.507973), (127, 8.393213), (186, 8.282665), (294, 8.13641), (168*, 8.072294), (476, 7.7964416), (179, 7.7881355)
250: (294*, 9.647844), (50*, 8.760442), (286, 8.226192), (174*, 8.046124), (268, 8.034137), (245, 8.001798), (11, 7.9464965), (289, 7.8693547), (302, 7.767287), (300, 7.7571387)
271: (483, 6.9540877), (23, 6.574631), (205*, 6.472714), (194*, 6.4608035), (275*, 6.274617), (56*, 6.2139173), (210*, 6.1813526), (286*, 6.0297413), (654*, 5.987762), (202*, 5.956106)
265: (121, 9.627537), (25, 9.439469), (250, 8.866407), (845, 8.865292), (235, 8.828515), (237*, 8.476826), (405, 8.4153), (411, 8.287009), (597, 8.268969), (181*, 8.25745)
198: (121*, 7.808898), (7*, 7.750426), (1*, 6.7075796), (288, 6.460471), (273, 6.4174623), (12, 6.363865), (294, 6.3288074), (257, 6.2432785), (183*, 6.138901), (276*, 6.1343384)
168: (294*, 11.556011), (237, 10.664792), (15*, 10.470459), (471, 10.193106), (1*, 10.10036), (50, 10.046943), (250, 9.781838), (815, 9.568546), (258*, 9.511891), (281*, 9.303542)
110: (38*, 5.8824544), (210, 5.3532233), (302, 5.279801), (176, 5.164326), (231*, 5.1053357), (260, 5.046033), (452, 4.9938903), (898, 4.955953), (720, 4.9416723), (4, 4.9269214)
58: (174*, 7.1738353), (603*, 6.941268), (357, 6.865822), (50*, 6.830233), (173*, 6.816193), (285, 6.8154016), (179, 6.7668934), (129, 6.746456), (276, 6.7403803), (514*, 6.654686)
237: (480, 8.911944), (654, 8.064086), (133, 7.98031), (194, 7.9438524), (98*, 7.870866), (275, 7.6817465), (523, 7.586002), (427, 7.5785646), (479*, 7.443822), (216, 7.3922505)
94: (216*, 5.332599), (423*, 5.280043), (22*, 5.250846), (229*, 4.847886), (168*, 4.8262615), (288*, 4.8125553), (195*, 4.7784104), (183*, 4.7574196), (385*, 4.689029), (69*, 4.6857367)
128: (258*, 7.8143253), (294*, 7.4200196), (174*, 7.181477), (50*, 7.0113144), (286, 6.6760817), (127, 6.565703), (269, 6.480431), (22, 6.413689), (222*, 6.391035), (257, 6.3881297)
44: (210, 9.408819), (173*, 9.353113), (202*, 9.0731945), (405*, 8.794248), (22*, 8.447626), (186, 8.422969), (127, 8.3967285), (275, 8.2685795), (132*, 8.188125), (88*, 8.1103525)
264: (127, 5.5169578), (56*, 5.174563), (515, 4.9272857), (86, 4.855744), (185*, 4.7751412), (121, 4.506307), (474, 4.489478), (246, 4.4250145), (273, 4.419927), (480, 4.251026)
41: (603, 9.676247), (127, 9.219301), (172, 9.194583), (134, 9.085034), (483, 9.076559), (183, 9.070746), (8, 9.061517), (23, 9.051801), (480, 8.867024), (210, 8.807413)
82: (117, 7.1497254), (257, 6.958708), (118*, 6.653409), (471, 6.185476), (205, 6.156739), (25*, 6.1235714), (222*, 6.062792), (596*, 5.9532485), (148, 5.9350443), (252, 5.9193068)
262: (222, 7.1960955), (7*, 6.9163723), (237*, 6.7094193), (274, 6.573912), (173, 6.4791427), (275*, 6.451658), (151, 6.402872), (97, 6.2445116), (118, 6.2128844), (475, 6.2125063)
174: (121, 5.0899835), (274, 4.985624), (1*, 4.8675075), (815, 4.819328), (90, 4.574356), (173, 4.5612116), (25, 4.4978795), (216*, 4.493159), (405, 4.4739604), (97, 4.4414167)
43: (294*, 8.228555), (121*, 7.5293527), (181*, 7.327225), (216*, 7.104386), (210*, 7.003993), (127*, 6.7152615), (25*, 6.7114515), (476, 6.536403), (288, 6.409355), (255, 6.3903246)
84: (50, 8.952086), (1*, 8.820714), (257, 8.274431), (118, 7.7920074), (471, 7.790619), (7*, 7.755234), (181, 7.615319), (596, 7.338073), (127, 7.237389), (235, 7.0442567)
269: (98*, 4.564425), (514*, 4.4763603), (423*, 4.4679017), (197*, 4.3552895), (480, 4.2887235), (97, 4.164931), (203, 4.12165), (318*, 4.02607), (275, 3.9884338), (474*, 3.9789445)
259: (294*, 11.67577), (127, 11.099553), (258, 10.109794), (181*, 10.055947), (50, 10.01123), (302, 10.007787), (257, 9.806308), (100, 9.6821375), (269*, 9.666558), (174, 9.637275)
85: (603, 5.990768), (269*, 5.7956405), (514*, 5.7384343), (137, 5.4571176), (285, 5.3304095), (23*, 5.2067757), (216*, 5.147098), (527*, 5.1225863), (168*, 5.0340753), (423*, 4.983696)
213: (1*, 9.063908), (100*, 8.390346), (15, 8.2062435), (257*, 7.9448557), (276, 7.8545036), (216, 7.6328874), (9, 7.523234), (186, 7.4551735), (118*, 7.350832), (96, 7.343783)
121: (15, 9.894147), (100*, 9.577488), (286, 9.544087), (124*, 9.148965), (7, 9.062675), (222, 9.022998), (258, 8.971206), (151, 8.719156), (269, 8.689054), (283, 8.682496)
49: (12*, 4.4252033), (288, 4.333728), (179*, 4.189976), (216, 4.1545157), (186, 4.0044484), (64, 3.895092), (4*, 3.851477), (156, 3.8303359), (176, 3.7531867), (531*, 3.7046564)
155: (258, 11.646575), (294*, 10.839513), (302, 10.4387665), (269, 10.293553), (304, 10.033551), (326*, 10.016838), (301, 9.90586), (292*, 9.599189), (682, 9.520105), (259, 9.246767)
68: (294, 12.547586), (1, 12.436637), (15, 12.058264), (257, 11.868209), (546, 11.344742), (151, 11.125367), (222, 10.963677), (476, 10.859647), (235, 10.785649), (258*, 10.736525)
172: (23*, 7.601227), (427, 7.208571), (484, 7.0938616), (514*, 7.0554285), (492, 6.9039383), (661, 6.5711803), (182, 6.181438), (285, 6.155001), (530, 6.122783), (203, 6.120056)
19: (302, 10.067978), (187, 9.83885), (300, 9.714171), (286, 9.316139), (269, 9.1589575), (333, 8.821356), (176, 8.765883), (443, 8.404213), (324, 8.385435), (22, 8.364171)
268: (121*, 5.457424), (234*, 4.828268), (11*, 4.7316513), (22, 4.7274966), (127*, 4.6803493), (4*, 4.3692794), (423*, 4.289933), (196, 4.278106), (69, 4.238094), (318, 4.2125025)
5: (82, 6.4886885), (50*, 5.8830147), (588, 5.77747), (228*, 5.5752616), (568, 5.5295887), (97, 5.5283914), (67, 5.503901), (91, 5.43303), (161, 5.3835263), (755, 5.183217)
80: (23, 10.729477), (286, 10.365063), (269*, 9.331156), (302, 9.307648), (258, 9.015971), (523, 9.004529), (654, 8.925117), (56, 8.864184), (294, 8.786492), (98, 8.725172)
66: (15*, 12.146427), (275, 12.117088), (222, 11.856536), (118, 11.827698), (100, 11.790617), (250, 11.624988), (25, 11.438648), (50*, 11.411339), (255, 11.097904), (274, 10.954883)
18: (531, 6.853957), (191*, 6.7485023), (603*, 6.7227473), (654*, 6.7128587), (69*, 6.594081), (496*, 6.450719), (153*, 6.3754983), (173, 6.1988416), (529*, 6.165602), (527*, 5.9748015)
26: (7*, 10.620983), (237*, 9.703705), (245, 9.597379), (273, 9.514438), (1014*, 9.350389), (276*, 9.294452), (181*, 9.224254), (25*, 9.153683), (275, 8.987992), (289, 8.957978)
130: (258*, 6.239285), (273, 5.5205383), (260, 5.285158), (259, 5.2179627), (100*, 5.1823416), (323, 5.133176), (127, 4.9804897), (79*, 4.921144), (591, 4.9095087), (12*, 4.8806095)
256: (294*, 7.1212234), (282*, 6.2725086), (871, 5.8275723), (257, 5.8088274), (174*, 5.776896), (281, 5.7545705), (148, 5.731485), (111, 5.6887174), (258, 5.663695), (288*, 5.5847626)
1: (82*, 5.215854), (173*, 4.942254), (8*, 4.703154), (95*, 4.4869065), (202*, 4.4361844), (423, 4.4289227), (496, 4.4194627), (568, 4.3345203), (403, 4.3301625), (588, 4.26012)
56: (739, 7.58888), (294*, 7.5249186), (405*, 7.3191986), (196*, 7.271593), (8, 7.2413387), (288, 7.1957707), (204*, 7.063065), (228*, 7.0315957), (117*, 6.992557), (257, 6.908225)
15: (762, 6.747614), (278*, 6.5511103), (1014, 6.417299), (321, 6.3880215), (864*, 6.3556113), (535, 6.328215), (16, 6.1139493), (294, 6.110489), (286*, 6.054031), (813, 6.0437965)
207: (50, 5.1151934), (7, 4.8806562), (1, 4.674262), (118, 4.4031377), (124, 4.2151566), (151, 4.195808), (186*, 4.119414), (405, 4.0832305), (257, 4.0670877), (168, 3.9593732)
232: (127*, 10.22892), (288, 9.082119), (258, 8.997989), (7, 8.990225), (174, 8.985028), (137, 8.927513), (124, 8.89218), (23, 8.843802), (12, 8.732176), (50*, 8.5526085)
52: (127, 8.988513), (283, 8.483894), (222, 8.232894), (50, 8.221989), (285*, 7.8414564), (181, 7.8214555), (1, 7.780717), (124, 7.7726116), (286, 7.7290616), (100*, 7.5843234)
161: (258, 9.374255), (269, 9.181709), (294, 9.156344), (275, 8.719106), (300, 8.529749), (1, 8.205522), (302, 8.109858), (173, 8.102782), (23, 7.908589), (124, 7.9022565)
148: (216, 8.401058), (15, 8.1074), (8*, 8.053024), (603, 7.9063325), (705, 7.8405952), (191*, 7.733551), (95, 7.720129), (257, 7.7168546), (64, 7.679085), (357*, 7.613347)
125: (588, 5.0553493), (8*, 4.920991), (257, 4.7229238), (151, 4.5508013), (133, 4.47263), (15, 4.466923), (496*, 4.3978868), (423, 4.331911), (135, 4.215938), (228, 4.16587)
83: (50*, 5.897494), (117*, 5.40214), (7, 5.1639915), (403, 4.8640957), (237, 4.732855), (402, 4.6420374), (11, 4.6191826), (174*, 4.5615897), (756*, 4.5169787), (195, 4.5001984)
272: (168, 8.992156), (176, 8.865602), (216, 8.561711), (318, 8.475219), (135, 8.445406), (173, 8.404341), (258, 8.360297), (179, 8.273347), (195, 8.193146), (172*, 8.146479)
151: (127, 5.6713758), (511, 5.402828), (507*, 5.401387), (216*, 5.323622), (496*, 5.2944646), (205, 5.1966076), (153*, 5.1933856), (23, 5.184896), (527, 5.1804924), (97*, 5.1555033)
54: (294, 10.621388), (222, 9.141592), (405*, 8.811486), (258*, 8.663943), (237*, 8.641788), (181*, 8.523846), (472, 8.455035), (597*, 8.434379), (15, 8.391711), (748*, 8.301382)
16: (174*, 8.474503), (186, 7.7478423), (50, 7.493409), (23, 7.2370296), (173, 7.1749754), (168*, 7.0445876), (176, 6.763004), (210, 6.625236), (195*, 6.537416), (97, 6.5222945)
91: (300*, 8.39909), (258, 8.033239), (483*, 7.8601193), (269, 7.8173027), (271, 7.4599857), (302, 7.361747), (480*, 7.2680025), (286, 7.226592), (272, 6.9781117), (199, 6.9767475)
294: (121*, 8.876002), (222*, 8.274035), (288*, 8.186544), (15, 7.9143806), (405*, 7.843906), (472*, 7.7764273), (678*, 7.3398547), (328*, 7.158531), (264*, 7.116624), (148*, 7.0715275)
229: (294, 11.069599), (301, 10.964691), (310, 10.487936), (690, 10.344141), (327, 10.21109), (326, 10.161679), (346, 10.138047), (321, 10.130289), (303*, 10.056686), (292, 9.77902)
36: (258, 9.998472), (302, 9.625238), (303, 9.336545), (294, 9.1439705), (300, 9.08505), (326, 8.924746), (292, 8.815004), (286, 8.71411), (322, 8.599917), (332, 8.316002)
70: (174*, 8.247991), (97, 7.650893), (228*, 7.4479675), (258, 7.2870827), (144, 7.25352), (121*, 7.246142), (133, 7.0200653), (294, 7.0181136), (173*, 6.9680758), (196, 6.9155054)
