# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
178: (50*, 1.3097444), (117*, 1.2054619), (100*, 1.1631603), (1*, 1.1003549), (56*, 1.0969247), (79*, 1.0498433), (69*, 0.93767256), (742*, 0.9252702), (172*, 0.88008356), (64*, 0.86868185)
251: (181*, 0.77970636), (237*, 0.7242341), (471*, 0.6371343), (546, 0.62640315), (7*, 0.6208619), (151*, 0.61942136), (127, 0.5601375), (597*, 0.52136105), (25*, 0.49655256), (9, 0.48256186)
81: (117, 0.64680606), (121*, 0.6119397), (15, 0.6070124), (257, 0.56027573), (125, 0.5343454), (475*, 0.5266747), (546, 0.5177874), (9, 0.50488967), (50, 0.49393195), (222*, 0.4816507)
260: (300*, 0.33493274), (258*, 0.3273028), (294, 0.31965545), (328, 0.31889713), (286, 0.31685904), (323, 0.3153705), (333*, 0.27036884), (302, 0.26987648), (245, 0.2568022), (678, 0.25011265)
25: (172, 0.6660546), (174*, 0.64257073), (168, 0.5625545), (121*, 0.5576193), (210, 0.51612186), (257*, 0.50823724), (483, 0.50660956), (100, 0.5041653), (89, 0.49202845), (127*, 0.47844264)
59: (197*, 0.8752001), (88, 0.8693358), (132*, 0.86195034), (204*, 0.83759236), (509, 0.8366982), (196*, 0.83448553), (318*, 0.7957527), (973, 0.79514253), (25*, 0.79439455), (213, 0.781608)
72: (174*, 0.79546976), (318*, 0.7700833), (98*, 0.7566843), (195*, 0.7173132), (22, 0.7156498), (651, 0.70255566), (11, 0.6639798), (176*, 0.66045743), (183, 0.6571346), (188*, 0.6527876)
87: (204*, 0.8994523), (202*, 0.7621803), (168, 0.7554267), (173, 0.72942185), (69, 0.71246034), (117, 0.69656634), (423*, 0.69315964), (239*, 0.69111025), (655, 0.6844099), (227, 0.6827205)
42: (405*, 0.832934), (125*, 0.804463), (117, 0.7990943), (1*, 0.71747833), (216*, 0.7123374), (82*, 0.70596874), (274*, 0.7028212), (282*, 0.69708616), (739, 0.6699576), (393, 0.6647995)
292: (174*, 0.9086161), (100*, 0.9046226), (121, 0.79403883), (89, 0.7513514), (172, 0.7333596), (357, 0.6878248), (474, 0.6733748), (258, 0.6244538), (175, 0.6230177), (134, 0.61912805)
20: (181*, 0.633425), (222, 0.5784664), (257, 0.54411), (117, 0.5375056), (127, 0.45279583), (294, 0.44610584), (100, 0.4450397), (7, 0.414034), (210*, 0.40073422), (237, 0.39582458)
13: (973, 0.9808575), (559*, 0.9285715), (423*, 0.92081964), (82*, 0.9010336), (133, 0.84371966), (679*, 0.8425892), (98*, 0.8415898), (259, 0.8372141), (195*, 0.8267735), (79*, 0.81898975)
138: (127, 0.54883164), (276, 0.49228406), (50, 0.48359248), (9, 0.48234284), (134, 0.42359585), (237, 0.42084455), (479, 0.39739567), (174, 0.3973803), (275, 0.39390302), (357*, 0.39285624)
60: (134*, 0.90290576), (127, 0.8321564), (199*, 0.82862186), (479*, 0.8274664), (484*, 0.8246936), (205*, 0.8011849), (183*, 0.789091), (504, 0.7612246), (705*, 0.74934953), (191, 0.7489914)
57: (118, 0.90149283), (257*, 0.89661634), (742, 0.8276986), (100*, 0.8087775), (294*, 0.80101776), (7*, 0.7965966), (235, 0.7261878), (597*, 0.6999273), (685, 0.6645415), (25, 0.6469816)
223: (15, 0.89943963), (300*, 0.8203846), (405*, 0.81128323), (121*, 0.79828066), (748, 0.7243028), (471, 0.68895054), (50, 0.67799914), (222, 0.6596195), (151, 0.6283687), (25*, 0.6227997)
189: (483*, 0.79040116), (174*, 0.7593875), (514, 0.7485701), (168, 0.7432988), (208, 0.7180318), (357, 0.700957), (153, 0.68632114), (1*, 0.6843702), (191*, 0.6823343), (496*, 0.65036595)
243: (9, 0.64307517), (100, 0.61813897), (582*, 0.59581715), (283*, 0.5936484), (137*, 0.58673924), (15*, 0.56478506), (70, 0.54480547), (276, 0.48850775), (531*, 0.47055045), (462, 0.45789957)
92: (121*, 1.0587126), (117*, 1.0108558), (367*, 0.9979752), (550, 0.95551515), (77*, 0.9418762), (655*, 0.88630927), (973, 0.88060737), (231*, 0.8708111), (566*, 0.8485128), (96*, 0.8292317)
241: (258, 0.47144145), (300*, 0.46988857), (269, 0.4476773), (328, 0.41176632), (288*, 0.37991795), (748, 0.3628926), (333, 0.35563225), (301, 0.33517158), (340, 0.33017126), (323, 0.32891005)
254: (82*, 1.0234671), (95, 0.85388476), (418*, 0.8465618), (228*, 0.8074081), (294, 0.7780312), (443*, 0.7395182), (423*, 0.7343389), (185, 0.715518), (195, 0.648064), (404, 0.61811197)
293: (216*, 1.031412), (318, 0.91058093), (215*, 0.90404695), (973, 0.9033073), (237*, 0.8961307), (186*, 0.88436055), (385, 0.8826147), (172*, 0.85578626), (568*, 0.84436417), (58, 0.84364384)
127: (300*, 0.5237826), (323, 0.443598), (328, 0.43241727), (313, 0.4228963), (333, 0.349282), (245, 0.34645036), (678, 0.33293498), (751, 0.3156585), (322, 0.27876645), (181, 0.2774732)
222: (117*, 1.023619), (403*, 0.935225), (69*, 0.9292843), (210*, 0.9043168), (67*, 0.88668364), (973, 0.87804174), (53*, 0.86516845), (227*, 0.84091467), (216*, 0.8339165), (237*, 0.81376606)
267: (96, 1.0247214), (385*, 0.9407641), (79, 0.93006194), (4, 0.87132484), (11, 0.857602), (173, 0.8552158), (144*, 0.8482303), (226*, 0.84704256), (12*, 0.83338666), (184, 0.83163303)
11: (70*, 0.7649706), (313, 0.7007507), (216*, 0.6907732), (202, 0.65826267), (655, 0.6569603), (210, 0.6258732), (403, 0.6219212), (660*, 0.6147338), (64, 0.61066103), (66, 0.5769148)
8: (56*, 0.66550726), (98, 0.604984), (121, 0.57937676), (288, 0.57202536), (265, 0.56760603), (300, 0.5617122), (230, 0.54763156), (117, 0.5136373), (64, 0.50058395), (234, 0.49765813)
162: (405, 0.544239), (7*, 0.5168797), (100, 0.48815736), (181*, 0.4857581), (546, 0.4770702), (118, 0.4510784), (257, 0.44924676), (282, 0.40163502), (235, 0.39653972), (273, 0.39292228)
279: (24*, 0.98427284), (168*, 0.96285504), (204*, 0.90589994), (240*, 0.8946117), (472*, 0.84852654), (72, 0.8452198), (432*, 0.8144129), (973, 0.8116239), (95*, 0.8107458), (111, 0.8072731)
145: (288, 1.3155112), (294*, 1.0919358), (117*, 0.9063657), (121*, 0.86400384), (748, 0.81601983), (282*, 0.7816198), (127, 0.7789706), (475, 0.77476346), (181*, 0.76601696), (147, 0.76259714)
28: (183, 0.71653223), (98*, 0.7056969), (127, 0.6624545), (234*, 0.644725), (50*, 0.5951869), (181, 0.5431719), (22, 0.5313867), (258*, 0.527753), (172, 0.47894385), (228*, 0.4734563)
135: (218, 0.5215111), (53, 0.47999454), (200, 0.45550033), (182, 0.4460489), (183*, 0.44089198), (234*, 0.43677908), (11, 0.42602447), (164, 0.40956154), (184, 0.4052997), (219, 0.40197393)
32: (1, 0.6390806), (50*, 0.6123758), (121, 0.5859771), (237, 0.54327303), (127, 0.49662298), (258, 0.49103513), (282, 0.47276813), (273, 0.44074804), (25, 0.43767115), (546, 0.43589237)
90: (582, 0.917625), (504, 0.8888135), (191*, 0.85822034), (58, 0.81200826), (179*, 0.79667175), (427*, 0.7900816), (663, 0.78569674), (180*, 0.7782971), (238, 0.7709741), (484, 0.7573905)
216: (56*, 0.88349456), (238*, 0.7699716), (50*, 0.72881335), (173, 0.70706666), (79*, 0.67999804), (204*, 0.6793971), (276*, 0.6372107), (96, 0.62182575), (268, 0.6185908), (42*, 0.6112178)
250: (286, 0.8628256), (268, 0.73709536), (302, 0.6906757), (1*, 0.6807834), (300, 0.6664287), (222*, 0.64468807), (98*, 0.637146), (121, 0.6282424), (257, 0.62692714), (289, 0.62198365)
271: (181*, 0.9410417), (97*, 0.8964033), (318*, 0.86649317), (194*, 0.83981663), (216*, 0.82977337), (86, 0.8031006), (660*, 0.7792269), (483, 0.7719843), (125*, 0.7594935), (435*, 0.75625575)
265: (121, 0.7674668), (405, 0.7279425), (222, 0.68021905), (237*, 0.6772325), (546, 0.6211647), (127, 0.5334037), (9, 0.5190191), (322, 0.50074667), (685, 0.4932576), (286, 0.48632738)
198: (174*, 0.9055385), (173*, 0.8290804), (22, 0.76133704), (69*, 0.7558996), (176*, 0.74201655), (79*, 0.7350422), (195*, 0.7280665), (202, 0.70574915), (12, 0.69900334), (82*, 0.6735095)
168: (121*, 0.93382126), (15*, 0.8005619), (237, 0.7898223), (471, 0.7552321), (151*, 0.6922677), (50, 0.6768329), (282*, 0.6513096), (111, 0.6041561), (597*, 0.5782261), (147, 0.5408223)
110: (233*, 0.7201602), (161*, 0.6768871), (66, 0.6727425), (4, 0.63484657), (302, 0.6269172), (328, 0.62145275), (22*, 0.6080129), (79*, 0.6073131), (239, 0.59816664), (72, 0.5909353)
58: (475*, 0.8611517), (7*, 0.7279935), (286, 0.7177683), (191*, 0.6777445), (98*, 0.6514731), (179, 0.650349), (258, 0.64947456), (202, 0.64249706), (197, 0.6406279), (408*, 0.6376214)
237: (194, 0.4946673), (514*, 0.46003744), (127*, 0.4468367), (474*, 0.4354613), (484, 0.4094008), (480, 0.40527353), (50, 0.40317154), (435, 0.39736247), (205, 0.39302784), (654, 0.39140713)
94: (96*, 0.96369505), (566*, 0.9324528), (238*, 0.8958866), (655*, 0.88862765), (186*, 0.8872086), (433*, 0.8847342), (174*, 0.86249167), (231, 0.8597577), (179*, 0.8582168), (234*, 0.85587746)
128: (69*, 1.0830132), (15*, 0.9702586), (70*, 0.92423713), (196*, 0.9182636), (318, 0.8207055), (86*, 0.80610985), (402*, 0.77176994), (286, 0.7659192), (121*, 0.7397798), (9, 0.7396718)
44: (181*, 1.068292), (183*, 0.8647578), (176*, 0.84248686), (210, 0.8255694), (265, 0.77009535), (56*, 0.752009), (79, 0.75152886), (423*, 0.7422391), (117, 0.73768175), (258*, 0.73474616)
264: (185*, 0.66411173), (268, 0.65664214), (127, 0.5883705), (174, 0.5882002), (137*, 0.58106816), (191, 0.56581825), (208*, 0.561082), (246, 0.54327023), (134, 0.5404586), (285, 0.5346793)
41: (50*, 0.57645184), (172, 0.5739899), (204, 0.5722078), (98*, 0.5560863), (173*, 0.53446746), (210, 0.52201074), (79, 0.5073461), (127, 0.4722307), (483, 0.46432394), (197, 0.45212945)
82: (50*, 1.1491078), (100*, 1.0528443), (257, 0.90416044), (117, 0.76873404), (172, 0.65981126), (125*, 0.6509441), (419, 0.6239744), (98, 0.59205914), (483*, 0.58838165), (132, 0.5748511)
262: (25, 0.8698623), (202, 0.785954), (88, 0.77824646), (151, 0.7238312), (423*, 0.70920265), (121*, 0.7004822), (196, 0.7000426), (739, 0.6776061), (168, 0.67642736), (204*, 0.65840244)
174: (111*, 1.051369), (66*, 0.9420618), (237*, 0.86853826), (25, 0.8684232), (15*, 0.8653106), (88*, 0.81434995), (732, 0.7849006), (815, 0.7506005), (275, 0.7413139), (72, 0.73450786)
43: (111*, 1.0866696), (275*, 0.98596543), (405*, 0.8860627), (117*, 0.84533894), (274*, 0.8059204), (28*, 0.79160863), (973, 0.78778195), (125, 0.786589), (255, 0.7290913), (118*, 0.7197396)
84: (237*, 0.87894183), (471, 0.8125184), (118, 0.7684594), (125, 0.7404256), (50, 0.67787576), (181, 0.67382354), (9, 0.6728935), (257, 0.5234741), (147, 0.5074672), (281, 0.50447834)
269: (70*, 0.8080139), (47*, 0.8027186), (480, 0.79649305), (168*, 0.7949038), (514*, 0.790866), (732, 0.78503585), (382, 0.78443193), (479*, 0.76583886), (582*, 0.76583326), (12, 0.75902426)
259: (258, 0.5977323), (50, 0.5457674), (181*, 0.49135092), (100, 0.49099278), (300, 0.48936793), (7, 0.46439654), (127, 0.4506914), (1, 0.43479225), (222, 0.41722575), (174, 0.36431924)
85: (286*, 1.1221669), (204*, 0.98329), (603, 0.98133755), (480*, 0.9413678), (435*, 0.93294877), (318*, 0.9144723), (423*, 0.8910313), (180*, 0.84841645), (211*, 0.7925646), (213*, 0.78400946)
213: (181*, 1.0382708), (100*, 0.9212001), (56*, 0.8536097), (183, 0.80167544), (96, 0.76148), (89, 0.7225992), (22, 0.7206243), (9, 0.7191382), (64*, 0.7067299), (318*, 0.6996276)
121: (237*, 0.77839357), (121*, 0.6816173), (7, 0.681207), (15, 0.612028), (286, 0.5729049), (222, 0.5676311), (471, 0.5443338), (111, 0.54418135), (151, 0.54264426), (475, 0.53506994)
49: (288, 0.8957246), (240*, 0.8343945), (184, 0.80984795), (24, 0.7835334), (250, 0.7712298), (257, 0.76394963), (109, 0.7535291), (164, 0.7511478), (222, 0.7444196), (154*, 0.7297195)
155: (258, 0.58106005), (288*, 0.54398555), (333, 0.4969538), (313, 0.49375755), (302, 0.4684717), (289, 0.46355242), (678, 0.45228142), (307, 0.41355976), (690, 0.41236913), (301, 0.40430185)
68: (117*, 0.5122738), (121*, 0.4996507), (15, 0.48147416), (1, 0.48047712), (405*, 0.46925363), (294, 0.44137704), (100, 0.4093193), (222, 0.4078179), (546, 0.3892151), (181*, 0.38001564)
172: (654, 0.2962348), (134, 0.26678097), (480, 0.26528457), (504, 0.26439288), (657*, 0.25210887), (482, 0.24969803), (479, 0.24255641), (484, 0.23983146), (661, 0.22086817), (525, 0.2187785)
19: (269, 0.3076543), (302, 0.26667753), (286, 0.23992807), (300, 0.23024029), (272, 0.21480808), (340, 0.21367335), (315, 0.20063794), (751, 0.19593792), (271, 0.19457957), (301, 0.19089992)
268: (89*, 1.0632871), (56*, 1.0394642), (175, 0.97562855), (431, 0.9562273), (11*, 0.95425236), (228*, 0.9496053), (176*, 0.9390341), (22, 0.92493445), (367, 0.9088425), (188*, 0.89602166)
5: (588, 0.8997817), (82, 0.8956427), (71, 0.8617539), (91, 0.77388674), (501, 0.7530046), (217, 0.73578435), (240, 0.71678483), (154*, 0.7086339), (164, 0.70005494), (559, 0.69814473)
80: (286, 0.26729888), (275, 0.21627949), (197, 0.19050889), (191, 0.18253174), (69, 0.17872968), (86*, 0.16732103), (174, 0.16557607), (194*, 0.16382566), (318, 0.16373798), (216, 0.16071966)
66: (100, 0.5554515), (121*, 0.5293347), (118, 0.4757919), (111, 0.46090573), (125, 0.45984018), (276, 0.4589174), (9*, 0.44761196), (546, 0.44614014), (7*, 0.4340012), (222, 0.4196228)
18: (135*, 1.018651), (204*, 0.968576), (216*, 0.9669813), (194*, 0.9547371), (213*, 0.9182189), (168*, 0.8711045), (196*, 0.8655592), (215*, 0.85972), (133*, 0.8329842), (655, 0.82479614)
26: (405*, 0.8914642), (50*, 0.8336289), (276*, 0.80941826), (742*, 0.80501604), (300*, 0.80162346), (111*, 0.78918165), (222*, 0.77480435), (546*, 0.763071), (273, 0.6930014), (748*, 0.68960506)
130: (546*, 1.0153502), (258*, 0.9232059), (222*, 0.9013292), (118*, 0.8944815), (685*, 0.89143443), (597*, 0.89059556), (763*, 0.8770666), (410*, 0.8680458), (240*, 0.8656234), (96*, 0.8538137)
256: (121*, 1.0606496), (282*, 1.0071863), (405*, 0.95412683), (218*, 0.8824887), (15*, 0.8820731), (685*, 0.85698974), (226*, 0.8471077), (148, 0.83775663), (147*, 0.8322477), (550*, 0.77075666)
1: (202*, 0.8774039), (475, 0.8358122), (288, 0.828862), (176*, 0.79928505), (973, 0.75816864), (423, 0.75238407), (127*, 0.74931437), (195*, 0.7428607), (588, 0.73597836), (179*, 0.71920913)
56: (568*, 0.8616067), (195*, 0.8279029), (423*, 0.817324), (393*, 0.8047173), (403*, 0.80296814), (28*, 0.80192506), (121*, 0.8007307), (265*, 0.75102085), (174*, 0.73873395), (739, 0.7132138)
15: (294, 1.0564553), (237*, 0.93846667), (1*, 0.8554139), (117, 0.82806915), (300*, 0.82292527), (288, 0.7757756), (100, 0.7701343), (151, 0.7347102), (257*, 0.7124931), (282*, 0.7113996)
207: (50, 0.96052283), (127*, 0.9027649), (181*, 0.87500757), (117*, 0.8263919), (69*, 0.77924615), (11*, 0.7626801), (7, 0.7496904), (1, 0.7318263), (238*, 0.68671757), (4*, 0.68393373)
232: (258, 0.58113605), (174, 0.5750534), (127*, 0.5307627), (275*, 0.52283716), (357*, 0.51114863), (181*, 0.5025735), (56*, 0.49713567), (300, 0.46987784), (12, 0.46936747), (134, 0.46289432)
52: (1, 0.6444964), (15*, 0.5723733), (117*, 0.543143), (50, 0.5423364), (286, 0.54143965), (7*, 0.5402754), (9, 0.49213967), (222, 0.48896736), (276, 0.48689896), (181, 0.4858028)
161: (100*, 0.38254267), (172, 0.37305006), (357, 0.36681744), (237, 0.3604196), (98*, 0.3595796), (318*, 0.35690072), (275, 0.35335028), (1, 0.3391678), (286*, 0.3339376), (216, 0.33126998)
148: (181*, 0.59918666), (98*, 0.59032106), (151*, 0.56647646), (183, 0.5362141), (210, 0.5108786), (100, 0.5062793), (176, 0.49780935), (89*, 0.48687783), (257, 0.47506902), (419, 0.47143784)
125: (238*, 0.86545074), (216*, 0.85192794), (269*, 0.78327423), (257, 0.738289), (973, 0.7001437), (272, 0.6640391), (154, 0.6545723), (496*, 0.64874864), (315, 0.64735144), (66*, 0.6335111)
83: (237, 0.91945857), (742, 0.87375444), (1*, 0.8418643), (111*, 0.81565565), (282, 0.7986732), (284, 0.73477787), (222, 0.7175508), (257, 0.70366096), (451, 0.69677556), (402, 0.66510475)
272: (56*, 0.68243074), (183*, 0.5795408), (168, 0.5486752), (182, 0.52018636), (176, 0.51749825), (23*, 0.50569594), (100, 0.4744442), (195, 0.46974552), (185, 0.4663191), (173, 0.4650235)
151: (86*, 1.1327062), (170*, 0.9616652), (216*, 0.90854627), (179, 0.8876632), (318*, 0.84792215), (71, 0.84239304), (134*, 0.84165907), (52*, 0.8331417), (527, 0.8009426), (237, 0.7897007)
